Year,last_crop,area_ha,yield_kg_ha,next_year,recommended_crop
1977,Potatoes,600.0,13333.3,1978,"Other vegetables, fresh n.e.c."
1977,Potatoes,600.0,13333.3,1978,"Peas, dry"
1977,Potatoes,600.0,13333.3,1978,Potatoes
1977,Potatoes,600.0,13333.3,1978,Sorghum
1977,Potatoes,600.0,13333.3,1978,Wheat
1977,Sorghum,42485.0,1466.7,1978,Barley
1977,Sorghum,42485.0,1466.7,1978,"Beans, dry"
1977,Sorghum,42485.0,1466.7,1978,Maize (corn)
1977,Sorghum,42485.0,1466.7,1978,Oats
1977,Sorghum,42485.0,1466.7,1978,"Other fruits, n.e.c."
1977,Sorghum,42485.0,1466.7,1978,"Other vegetables, fresh n.e.c."
1977,Sorghum,42485.0,1466.7,1978,"Peas, dry"
1977,Sorghum,42485.0,1466.7,1978,Potatoes
1977,Sorghum,42485.0,1466.7,1978,Sorghum
1977,Sorghum,42485.0,1466.7,1978,Wheat
1977,Wheat,41676.0,1472.8,1978,Barley
1977,Wheat,41676.0,1472.8,1978,"Beans, dry"
1977,Wheat,41676.0,1472.8,1978,Maize (corn)
1977,Wheat,41676.0,1472.8,1978,Oats
1977,Wheat,41676.0,1472.8,1978,"Other fruits, n.e.c."
1977,Wheat,41676.0,1472.8,1978,"Other vegetables, fresh n.e.c."
1977,Wheat,41676.0,1472.8,1978,"Peas, dry"
1977,Wheat,41676.0,1472.8,1978,Potatoes
1977,Wheat,41676.0,1472.8,1978,Sorghum
1977,Wheat,41676.0,1472.8,1978,Wheat
1978,Barley,1300.0,307.7,1979,Barley
1978,Barley,1300.0,307.7,1979,"Beans, dry"
1978,Barley,1300.0,307.7,1979,Maize (corn)
1978,Barley,1300.0,307.7,1979,Oats
1978,Barley,1300.0,307.7,1979,"Other fruits, n.e.c."
1978,Barley,1300.0,307.7,1979,"Other vegetables, fresh n.e.c."
1978,Barley,1300.0,307.7,1979,"Peas, dry"
1978,Barley,1300.0,307.7,1979,Potatoes
1978,Barley,1300.0,307.7,1979,Sorghum
1978,Barley,1300.0,307.7,1979,Wheat
1978,"Beans, dry",11066.0,974.4,1979,Barley
1978,"Beans, dry",11066.0,974.4,1979,"Beans, dry"
1978,"Beans, dry",11066.0,974.4,1979,Maize (corn)
1978,"Beans, dry",11066.0,974.4,1979,Oats
1978,"Beans, dry",11066.0,974.4,1979,"Other fruits, n.e.c."
1978,"Beans, dry",11066.0,974.4,1979,"Other vegetables, fresh n.e.c."
1978,"Beans, dry",11066.0,974.4,1979,"Peas, dry"
1978,"Beans, dry",11066.0,974.4,1979,Potatoes
1978,"Beans, dry",11066.0,974.4,1979,Sorghum
1978,"Beans, dry",11066.0,974.4,1979,Wheat
1978,Maize (corn),101683.0,1408.0,1979,Barley
1978,Maize (corn),101683.0,1408.0,1979,"Beans, dry"
1978,Maize (corn),101683.0,1408.0,1979,Maize (corn)
1978,Maize (corn),101683.0,1408.0,1979,Oats
1978,Maize (corn),101683.0,1408.0,1979,"Other fruits, n.e.c."
1978,Maize (corn),101683.0,1408.0,1979,"Other vegetables, fresh n.e.c."
1978,Maize (corn),101683.0,1408.0,1979,"Peas, dry"
1978,Maize (corn),101683.0,1408.0,1979,Potatoes
1978,Maize (corn),101683.0,1408.0,1979,Sorghum
1978,Maize (corn),101683.0,1408.0,1979,Wheat
1978,Oats,700.0,1428.6,1979,Barley
1978,Oats,700.0,1428.6,1979,"Beans, dry"
1978,Oats,700.0,1428.6,1979,Maize (corn)
1978,Oats,700.0,1428.6,1979,Oats
1978,Oats,700.0,1428.6,1979,"Other fruits, n.e.c."
1978,Oats,700.0,1428.6,1979,"Other vegetables, fresh n.e.c."
1978,Oats,700.0,1428.6,1979,"Peas, dry"
1978,Oats,700.0,1428.6,1979,Potatoes
1978,Oats,700.0,1428.6,1979,Sorghum
1978,Oats,700.0,1428.6,1979,Wheat
1978,"Other fruits, n.e.c.",3000.0,5666.7,1979,Barley
1978,"Other fruits, n.e.c.",3000.0,5666.7,1979,"Beans, dry"
1978,"Other fruits, n.e.c.",3000.0,5666.7,1979,Maize (corn)
1978,"Other fruits, n.e.c.",3000.0,5666.7,1979,Oats
1978,"Other fruits, n.e.c.",3000.0,5666.7,1979,"Other fruits, n.e.c."
1978,"Other fruits, n.e.c.",3000.0,5666.7,1979,"Other vegetables, fresh n.e.c."
1978,"Other fruits, n.e.c.",3000.0,5666.7,1979,"Peas, dry"
1978,"Other fruits, n.e.c.",3000.0,5666.7,1979,Potatoes
1978,"Other fruits, n.e.c.",3000.0,5666.7,1979,Sorghum
1978,"Other fruits, n.e.c.",3000.0,5666.7,1979,Wheat
1978,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1979,Barley
1978,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1979,"Beans, dry"
1978,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1979,Maize (corn)
1978,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1979,Oats
1978,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1979,"Other fruits, n.e.c."
1978,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1979,"Other vegetables, fresh n.e.c."
1978,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1979,"Peas, dry"
1978,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1979,Potatoes
1978,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1979,Sorghum
1978,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1979,Wheat
1978,"Peas, dry",4348.0,1018.2,1979,Barley
1978,"Peas, dry",4348.0,1018.2,1979,"Beans, dry"
1978,"Peas, dry",4348.0,1018.2,1979,Maize (corn)
1978,"Peas, dry",4348.0,1018.2,1979,Oats
1978,"Peas, dry",4348.0,1018.2,1979,"Other fruits, n.e.c."
1978,"Peas, dry",4348.0,1018.2,1979,"Other vegetables, fresh n.e.c."
1978,"Peas, dry",4348.0,1018.2,1979,"Peas, dry"
1978,"Peas, dry",4348.0,1018.2,1979,Potatoes
1978,"Peas, dry",4348.0,1018.2,1979,Sorghum
1978,"Peas, dry",4348.0,1018.2,1979,Wheat
1978,Potatoes,800.0,12500.0,1979,Barley
1978,Potatoes,800.0,12500.0,1979,"Beans, dry"
1978,Potatoes,800.0,12500.0,1979,Maize (corn)
1978,Potatoes,800.0,12500.0,1979,Oats
1978,Potatoes,800.0,12500.0,1979,"Other fruits, n.e.c."
1978,Potatoes,800.0,12500.0,1979,"Other vegetables, fresh n.e.c."
1978,Potatoes,800.0,12500.0,1979,"Peas, dry"
1978,Potatoes,800.0,12500.0,1979,Potatoes
1978,Potatoes,800.0,12500.0,1979,Sorghum
1978,Potatoes,800.0,12500.0,1979,Wheat
1978,Sorghum,59280.0,1446.9,1979,Barley
1978,Sorghum,59280.0,1446.9,1979,"Beans, dry"
1978,Sorghum,59280.0,1446.9,1979,Maize (corn)
1978,Sorghum,59280.0,1446.9,1979,Oats
1978,Sorghum,59280.0,1446.9,1979,"Other fruits, n.e.c."
1978,Sorghum,59280.0,1446.9,1979,"Other vegetables, fresh n.e.c."
1978,Sorghum,59280.0,1446.9,1979,"Peas, dry"
1978,Sorghum,59280.0,1446.9,1979,Potatoes
1978,Sorghum,59280.0,1446.9,1979,Sorghum
1978,Sorghum,59280.0,1446.9,1979,Wheat
1978,Wheat,42610.0,1359.0,1979,Barley
1978,Wheat,42610.0,1359.0,1979,"Beans, dry"
1978,Wheat,42610.0,1359.0,1979,Maize (corn)
1978,Wheat,42610.0,1359.0,1979,Oats
1978,Wheat,42610.0,1359.0,1979,"Other fruits, n.e.c."
1978,Wheat,42610.0,1359.0,1979,"Other vegetables, fresh n.e.c."
1978,Wheat,42610.0,1359.0,1979,"Peas, dry"
1978,Wheat,42610.0,1359.0,1979,Potatoes
1978,Wheat,42610.0,1359.0,1979,Sorghum
1978,Wheat,42610.0,1359.0,1979,Wheat
1979,Barley,1300.0,307.7,1980,Barley
1979,Barley,1300.0,307.7,1980,"Beans, dry"
1979,Barley,1300.0,307.7,1980,Maize (corn)
1979,Barley,1300.0,307.7,1980,Oats
1979,Barley,1300.0,307.7,1980,"Other fruits, n.e.c."
1979,Barley,1300.0,307.7,1980,"Other vegetables, fresh n.e.c."
1979,Barley,1300.0,307.7,1980,"Peas, dry"
1979,Barley,1300.0,307.7,1980,Potatoes
1979,Barley,1300.0,307.7,1980,Sorghum
1979,Barley,1300.0,307.7,1980,Wheat
1979,"Beans, dry",10151.0,822.6,1980,Barley
1979,"Beans, dry",10151.0,822.6,1980,"Beans, dry"
1979,"Beans, dry",10151.0,822.6,1980,Maize (corn)
1979,"Beans, dry",10151.0,822.6,1980,Oats
1979,"Beans, dry",10151.0,822.6,1980,"Other fruits, n.e.c."
1979,"Beans, dry",10151.0,822.6,1980,"Other vegetables, fresh n.e.c."
1979,"Beans, dry",10151.0,822.6,1980,"Peas, dry"
1979,"Beans, dry",10151.0,822.6,1980,Potatoes
1979,"Beans, dry",10151.0,822.6,1980,Sorghum
1979,"Beans, dry",10151.0,822.6,1980,Wheat
1979,Maize (corn),112263.0,1112.2,1980,Barley
1979,Maize (corn),112263.0,1112.2,1980,"Beans, dry"
1979,Maize (corn),112263.0,1112.2,1980,Maize (corn)
1979,Maize (corn),112263.0,1112.2,1980,Oats
1979,Maize (corn),112263.0,1112.2,1980,"Other fruits, n.e.c."
1979,Maize (corn),112263.0,1112.2,1980,"Other vegetables, fresh n.e.c."
1979,Maize (corn),112263.0,1112.2,1980,"Peas, dry"
1979,Maize (corn),112263.0,1112.2,1980,Potatoes
1979,Maize (corn),112263.0,1112.2,1980,Sorghum
1979,Maize (corn),112263.0,1112.2,1980,Wheat
1979,Oats,700.0,1428.6,1980,Barley
1979,Oats,700.0,1428.6,1980,"Beans, dry"
1979,Oats,700.0,1428.6,1980,Maize (corn)
1979,Oats,700.0,1428.6,1980,Oats
1979,Oats,700.0,1428.6,1980,"Other fruits, n.e.c."
1979,Oats,700.0,1428.6,1980,"Other vegetables, fresh n.e.c."
1979,Oats,700.0,1428.6,1980,"Peas, dry"
1979,Oats,700.0,1428.6,1980,Potatoes
1979,Oats,700.0,1428.6,1980,Sorghum
1979,Oats,700.0,1428.6,1980,Wheat
1979,"Other fruits, n.e.c.",3000.0,5666.7,1980,Barley
1979,"Other fruits, n.e.c.",3000.0,5666.7,1980,"Beans, dry"
1979,"Other fruits, n.e.c.",3000.0,5666.7,1980,Maize (corn)
1979,"Other fruits, n.e.c.",3000.0,5666.7,1980,Oats
1979,"Other fruits, n.e.c.",3000.0,5666.7,1980,"Other fruits, n.e.c."
1979,"Other fruits, n.e.c.",3000.0,5666.7,1980,"Other vegetables, fresh n.e.c."
1979,"Other fruits, n.e.c.",3000.0,5666.7,1980,"Peas, dry"
1979,"Other fruits, n.e.c.",3000.0,5666.7,1980,Potatoes
1979,"Other fruits, n.e.c.",3000.0,5666.7,1980,Sorghum
1979,"Other fruits, n.e.c.",3000.0,5666.7,1980,Wheat
1979,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1980,Barley
1979,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1980,"Beans, dry"
1979,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1980,Maize (corn)
1979,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1980,Oats
1979,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1980,"Other fruits, n.e.c."
1979,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1980,"Other vegetables, fresh n.e.c."
1979,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1980,"Peas, dry"
1979,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1980,Potatoes
1979,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1980,Sorghum
1979,"Other vegetables, fresh n.e.c.",2800.0,7142.9,1980,Wheat
1979,"Peas, dry",5702.0,1202.4,1980,Barley
1979,"Peas, dry",5702.0,1202.4,1980,"Beans, dry"
1979,"Peas, dry",5702.0,1202.4,1980,Maize (corn)
1979,"Peas, dry",5702.0,1202.4,1980,Oats
1979,"Peas, dry",5702.0,1202.4,1980,"Other fruits, n.e.c."
1979,"Peas, dry",5702.0,1202.4,1980,"Other vegetables, fresh n.e.c."
1979,"Peas, dry",5702.0,1202.4,1980,"Peas, dry"
1979,"Peas, dry",5702.0,1202.4,1980,Potatoes
1979,"Peas, dry",5702.0,1202.4,1980,Sorghum
1979,"Peas, dry",5702.0,1202.4,1980,Wheat
1979,Potatoes,1000.0,15000.0,1980,Barley
1979,Potatoes,1000.0,15000.0,1980,"Beans, dry"
1979,Potatoes,1000.0,15000.0,1980,Maize (corn)
1979,Potatoes,1000.0,15000.0,1980,Oats
1979,Potatoes,1000.0,15000.0,1980,"Other fruits, n.e.c."
1979,Potatoes,1000.0,15000.0,1980,"Other vegetables, fresh n.e.c."
1979,Potatoes,1000.0,15000.0,1980,"Peas, dry"
1979,Potatoes,1000.0,15000.0,1980,Potatoes
1979,Potatoes,1000.0,15000.0,1980,Sorghum
1979,Potatoes,1000.0,15000.0,1980,Wheat
1979,Sorghum,51255.0,1345.3,1980,Barley
1979,Sorghum,51255.0,1345.3,1980,"Beans, dry"
1979,Sorghum,51255.0,1345.3,1980,Maize (corn)
1979,Sorghum,51255.0,1345.3,1980,Oats
1979,Sorghum,51255.0,1345.3,1980,"Other fruits, n.e.c."
1979,Sorghum,51255.0,1345.3,1980,"Other vegetables, fresh n.e.c."
1979,Sorghum,51255.0,1345.3,1980,"Peas, dry"
1979,Sorghum,51255.0,1345.3,1980,Potatoes
1979,Sorghum,51255.0,1345.3,1980,Sorghum
1979,Sorghum,51255.0,1345.3,1980,Wheat
1979,Wheat,35307.0,952.5,1980,Barley
1979,Wheat,35307.0,952.5,1980,"Beans, dry"
1979,Wheat,35307.0,952.5,1980,Maize (corn)
1979,Wheat,35307.0,952.5,1980,Oats
1979,Wheat,35307.0,952.5,1980,"Other fruits, n.e.c."
1979,Wheat,35307.0,952.5,1980,"Other vegetables, fresh n.e.c."
1979,Wheat,35307.0,952.5,1980,"Peas, dry"
1979,Wheat,35307.0,952.5,1980,Potatoes
1979,Wheat,35307.0,952.5,1980,Sorghum
1979,Wheat,35307.0,952.5,1980,Wheat
1980,Barley,1300.0,307.7,1981,Barley
1980,Barley,1300.0,307.7,1981,"Beans, dry"
1980,Barley,1300.0,307.7,1981,Maize (corn)
1980,Barley,1300.0,307.7,1981,Oats
1980,Barley,1300.0,307.7,1981,"Other fruits, n.e.c."
1980,Barley,1300.0,307.7,1981,"Other vegetables, fresh n.e.c."
1980,Barley,1300.0,307.7,1981,"Peas, dry"
1980,Barley,1300.0,307.7,1981,Potatoes
1980,Barley,1300.0,307.7,1981,Sorghum
1980,Barley,1300.0,307.7,1981,Wheat
1980,"Beans, dry",6919.0,518.1,1981,Barley
1980,"Beans, dry",6919.0,518.1,1981,"Beans, dry"
1980,"Beans, dry",6919.0,518.1,1981,Maize (corn)
1980,"Beans, dry",6919.0,518.1,1981,Oats
1980,"Beans, dry",6919.0,518.1,1981,"Other fruits, n.e.c."
1980,"Beans, dry",6919.0,518.1,1981,"Other vegetables, fresh n.e.c."
1980,"Beans, dry",6919.0,518.1,1981,"Peas, dry"
1980,"Beans, dry",6919.0,518.1,1981,Potatoes
1980,"Beans, dry",6919.0,518.1,1981,Sorghum
1980,"Beans, dry",6919.0,518.1,1981,Wheat
1980,Maize (corn),110357.0,957.1,1981,Barley
1980,Maize (corn),110357.0,957.1,1981,"Beans, dry"
1980,Maize (corn),110357.0,957.1,1981,Maize (corn)
1980,Maize (corn),110357.0,957.1,1981,Oats
1980,Maize (corn),110357.0,957.1,1981,"Other fruits, n.e.c."
1980,Maize (corn),110357.0,957.1,1981,"Other vegetables, fresh n.e.c."
1980,Maize (corn),110357.0,957.1,1981,"Peas, dry"
1980,Maize (corn),110357.0,957.1,1981,Potatoes
1980,Maize (corn),110357.0,957.1,1981,Sorghum
1980,Maize (corn),110357.0,957.1,1981,Wheat
1980,Oats,700.0,1428.6,1981,Barley
1980,Oats,700.0,1428.6,1981,"Beans, dry"
1980,Oats,700.0,1428.6,1981,Maize (corn)
1980,Oats,700.0,1428.6,1981,Oats
1980,Oats,700.0,1428.6,1981,"Other fruits, n.e.c."
1980,Oats,700.0,1428.6,1981,"Other vegetables, fresh n.e.c."
1980,Oats,700.0,1428.6,1981,"Peas, dry"
1980,Oats,700.0,1428.6,1981,Potatoes
1980,Oats,700.0,1428.6,1981,Sorghum
1980,Oats,700.0,1428.6,1981,Wheat
1980,"Other fruits, n.e.c.",3000.0,5000.0,1981,Barley
1980,"Other fruits, n.e.c.",3000.0,5000.0,1981,"Beans, dry"
1980,"Other fruits, n.e.c.",3000.0,5000.0,1981,Maize (corn)
1980,"Other fruits, n.e.c.",3000.0,5000.0,1981,Oats
1980,"Other fruits, n.e.c.",3000.0,5000.0,1981,"Other fruits, n.e.c."
1980,"Other fruits, n.e.c.",3000.0,5000.0,1981,"Other vegetables, fresh n.e.c."
1980,"Other fruits, n.e.c.",3000.0,5000.0,1981,"Peas, dry"
1980,"Other fruits, n.e.c.",3000.0,5000.0,1981,Potatoes
1980,"Other fruits, n.e.c.",3000.0,5000.0,1981,Sorghum
1980,"Other fruits, n.e.c.",3000.0,5000.0,1981,Wheat
1980,"Other vegetables, fresh n.e.c.",2900.0,6896.6,1981,Barley
1980,"Other vegetables, fresh n.e.c.",2900.0,6896.6,1981,"Beans, dry"
1980,"Other vegetables, fresh n.e.c.",2900.0,6896.6,1981,Maize (corn)
1980,"Other vegetables, fresh n.e.c.",2900.0,6896.6,1981,Oats
1980,"Other vegetables, fresh n.e.c.",2900.0,6896.6,1981,"Other fruits, n.e.c."
1980,"Other vegetables, fresh n.e.c.",2900.0,6896.6,1981,"Other vegetables, fresh n.e.c."
1980,"Other vegetables, fresh n.e.c.",2900.0,6896.6,1981,"Peas, dry"
1980,"Other vegetables, fresh n.e.c.",2900.0,6896.6,1981,Potatoes
1980,"Other vegetables, fresh n.e.c.",2900.0,6896.6,1981,Sorghum
1980,"Other vegetables, fresh n.e.c.",2900.0,6896.6,1981,Wheat
1980,"Peas, dry",5882.0,775.6,1981,Barley
1980,"Peas, dry",5882.0,775.6,1981,"Beans, dry"
1980,"Peas, dry",5882.0,775.6,1981,Maize (corn)
1980,"Peas, dry",5882.0,775.6,1981,Oats
1980,"Peas, dry",5882.0,775.6,1981,"Other fruits, n.e.c."
1980,"Peas, dry",5882.0,775.6,1981,"Other vegetables, fresh n.e.c."
1980,"Peas, dry",5882.0,775.6,1981,"Peas, dry"
1980,"Peas, dry",5882.0,775.6,1981,Potatoes
1980,"Peas, dry",5882.0,775.6,1981,Sorghum
1980,"Peas, dry",5882.0,775.6,1981,Wheat
1980,Potatoes,1200.0,15000.0,1981,Barley
1980,Potatoes,1200.0,15000.0,1981,"Beans, dry"
1980,Potatoes,1200.0,15000.0,1981,Maize (corn)
1980,Potatoes,1200.0,15000.0,1981,Oats
1980,Potatoes,1200.0,15000.0,1981,"Other fruits, n.e.c."
1980,Potatoes,1200.0,15000.0,1981,"Other vegetables, fresh n.e.c."
1980,Potatoes,1200.0,15000.0,1981,"Peas, dry"
1980,Potatoes,1200.0,15000.0,1981,Potatoes
1980,Potatoes,1200.0,15000.0,1981,Sorghum
1980,Potatoes,1200.0,15000.0,1981,Wheat
1980,Sorghum,61333.0,966.6,1981,Barley
1980,Sorghum,61333.0,966.6,1981,"Beans, dry"
1980,Sorghum,61333.0,966.6,1981,Maize (corn)
1980,Sorghum,61333.0,966.6,1981,Oats
1980,Sorghum,61333.0,966.6,1981,"Other fruits, n.e.c."
1980,Sorghum,61333.0,966.6,1981,"Other vegetables, fresh n.e.c."
1980,Sorghum,61333.0,966.6,1981,"Peas, dry"
1980,Sorghum,61333.0,966.6,1981,Potatoes
1980,Sorghum,61333.0,966.6,1981,Sorghum
1980,Sorghum,61333.0,966.6,1981,Wheat
1980,Wheat,28952.0,973.8,1981,Barley
1980,Wheat,28952.0,973.8,1981,"Beans, dry"
1980,Wheat,28952.0,973.8,1981,Maize (corn)
1980,Wheat,28952.0,973.8,1981,Oats
1980,Wheat,28952.0,973.8,1981,"Other fruits, n.e.c."
1980,Wheat,28952.0,973.8,1981,"Other vegetables, fresh n.e.c."
1980,Wheat,28952.0,973.8,1981,"Peas, dry"
1980,Wheat,28952.0,973.8,1981,Potatoes
1980,Wheat,28952.0,973.8,1981,Sorghum
1980,Wheat,28952.0,973.8,1981,Wheat
1981,Barley,1300.0,307.7,1982,Barley
1981,Barley,1300.0,307.7,1982,"Beans, dry"
1981,Barley,1300.0,307.7,1982,Maize (corn)
1981,Barley,1300.0,307.7,1982,Oats
1981,Barley,1300.0,307.7,1982,"Other fruits, n.e.c."
1981,Barley,1300.0,307.7,1982,"Other vegetables, fresh n.e.c."
1981,Barley,1300.0,307.7,1982,"Peas, dry"
1981,Barley,1300.0,307.7,1982,Potatoes
1981,Barley,1300.0,307.7,1982,Sorghum
1981,Barley,1300.0,307.7,1982,Wheat
1981,"Beans, dry",7374.0,476.9,1982,Barley
1981,"Beans, dry",7374.0,476.9,1982,"Beans, dry"
1981,"Beans, dry",7374.0,476.9,1982,Maize (corn)
1981,"Beans, dry",7374.0,476.9,1982,Oats
1981,"Beans, dry",7374.0,476.9,1982,"Other fruits, n.e.c."
1981,"Beans, dry",7374.0,476.9,1982,"Other vegetables, fresh n.e.c."
1981,"Beans, dry",7374.0,476.9,1982,"Peas, dry"
1981,"Beans, dry",7374.0,476.9,1982,Potatoes
1981,"Beans, dry",7374.0,476.9,1982,Sorghum
1981,"Beans, dry",7374.0,476.9,1982,Wheat
1981,Maize (corn),124812.0,846.7,1982,Barley
1981,Maize (corn),124812.0,846.7,1982,"Beans, dry"
1981,Maize (corn),124812.0,846.7,1982,Maize (corn)
1981,Maize (corn),124812.0,846.7,1982,Oats
1981,Maize (corn),124812.0,846.7,1982,"Other fruits, n.e.c."
1981,Maize (corn),124812.0,846.7,1982,"Other vegetables, fresh n.e.c."
1981,Maize (corn),124812.0,846.7,1982,"Peas, dry"
1981,Maize (corn),124812.0,846.7,1982,Potatoes
1981,Maize (corn),124812.0,846.7,1982,Sorghum
1981,Maize (corn),124812.0,846.7,1982,Wheat
1981,Oats,700.0,1428.6,1982,Barley
1981,Oats,700.0,1428.6,1982,"Beans, dry"
1981,Oats,700.0,1428.6,1982,Maize (corn)
1981,Oats,700.0,1428.6,1982,Oats
1981,Oats,700.0,1428.6,1982,"Other fruits, n.e.c."
1981,Oats,700.0,1428.6,1982,"Other vegetables, fresh n.e.c."
1981,Oats,700.0,1428.6,1982,"Peas, dry"
1981,Oats,700.0,1428.6,1982,Potatoes
1981,Oats,700.0,1428.6,1982,Sorghum
1981,Oats,700.0,1428.6,1982,Wheat
1981,"Other fruits, n.e.c.",3000.0,5000.0,1982,Barley
1981,"Other fruits, n.e.c.",3000.0,5000.0,1982,"Beans, dry"
1981,"Other fruits, n.e.c.",3000.0,5000.0,1982,Maize (corn)
1981,"Other fruits, n.e.c.",3000.0,5000.0,1982,Oats
1981,"Other fruits, n.e.c.",3000.0,5000.0,1982,"Other fruits, n.e.c."
1981,"Other fruits, n.e.c.",3000.0,5000.0,1982,"Other vegetables, fresh n.e.c."
1981,"Other fruits, n.e.c.",3000.0,5000.0,1982,"Peas, dry"
1981,"Other fruits, n.e.c.",3000.0,5000.0,1982,Potatoes
1981,"Other fruits, n.e.c.",3000.0,5000.0,1982,Sorghum
1981,"Other fruits, n.e.c.",3000.0,5000.0,1982,Wheat
1981,"Other vegetables, fresh n.e.c.",3100.0,7096.8,1982,Barley
1981,"Other vegetables, fresh n.e.c.",3100.0,7096.8,1982,"Beans, dry"
1981,"Other vegetables, fresh n.e.c.",3100.0,7096.8,1982,Maize (corn)
1981,"Other vegetables, fresh n.e.c.",3100.0,7096.8,1982,Oats
1981,"Other vegetables, fresh n.e.c.",3100.0,7096.8,1982,"Other fruits, n.e.c."
1981,"Other vegetables, fresh n.e.c.",3100.0,7096.8,1982,"Other vegetables, fresh n.e.c."
1981,"Other vegetables, fresh n.e.c.",3100.0,7096.8,1982,"Peas, dry"
1981,"Other vegetables, fresh n.e.c.",3100.0,7096.8,1982,Potatoes
1981,"Other vegetables, fresh n.e.c.",3100.0,7096.8,1982,Sorghum
1981,"Other vegetables, fresh n.e.c.",3100.0,7096.8,1982,Wheat
1981,"Peas, dry",4682.0,683.0,1982,Barley
1981,"Peas, dry",4682.0,683.0,1982,"Beans, dry"
1981,"Peas, dry",4682.0,683.0,1982,Maize (corn)
1981,"Peas, dry",4682.0,683.0,1982,Oats
1981,"Peas, dry",4682.0,683.0,1982,"Other fruits, n.e.c."
1981,"Peas, dry",4682.0,683.0,1982,"Other vegetables, fresh n.e.c."
1981,"Peas, dry",4682.0,683.0,1982,"Peas, dry"
1981,"Peas, dry",4682.0,683.0,1982,Potatoes
1981,"Peas, dry",4682.0,683.0,1982,Sorghum
1981,"Peas, dry",4682.0,683.0,1982,Wheat
1981,Potatoes,1200.0,15000.0,1982,Barley
1981,Potatoes,1200.0,15000.0,1982,"Beans, dry"
1981,Potatoes,1200.0,15000.0,1982,Maize (corn)
1981,Potatoes,1200.0,15000.0,1982,Oats
1981,Potatoes,1200.0,15000.0,1982,"Other fruits, n.e.c."
1981,Potatoes,1200.0,15000.0,1982,"Other vegetables, fresh n.e.c."
1981,Potatoes,1200.0,15000.0,1982,"Peas, dry"
1981,Potatoes,1200.0,15000.0,1982,Potatoes
1981,Potatoes,1200.0,15000.0,1982,Sorghum
1981,Potatoes,1200.0,15000.0,1982,Wheat
1981,Sorghum,60016.0,795.3,1982,Barley
1981,Sorghum,60016.0,795.3,1982,"Beans, dry"
1981,Sorghum,60016.0,795.3,1982,Maize (corn)
1981,Sorghum,60016.0,795.3,1982,Oats
1981,Sorghum,60016.0,795.3,1982,"Other fruits, n.e.c."
1981,Sorghum,60016.0,795.3,1982,"Other vegetables, fresh n.e.c."
1981,Sorghum,60016.0,795.3,1982,"Peas, dry"
1981,Sorghum,60016.0,795.3,1982,Potatoes
1981,Sorghum,60016.0,795.3,1982,Sorghum
1981,Sorghum,60016.0,795.3,1982,Wheat
1981,Wheat,19932.0,852.5,1982,Barley
1981,Wheat,19932.0,852.5,1982,"Beans, dry"
1981,Wheat,19932.0,852.5,1982,Maize (corn)
1981,Wheat,19932.0,852.5,1982,Oats
1981,Wheat,19932.0,852.5,1982,"Other fruits, n.e.c."
1981,Wheat,19932.0,852.5,1982,"Other vegetables, fresh n.e.c."
1981,Wheat,19932.0,852.5,1982,"Peas, dry"
1981,Wheat,19932.0,852.5,1982,Potatoes
1981,Wheat,19932.0,852.5,1982,Sorghum
1981,Wheat,19932.0,852.5,1982,Wheat
1982,Barley,1300.0,307.7,1983,Barley
1982,Barley,1300.0,307.7,1983,"Beans, dry"
1982,Barley,1300.0,307.7,1983,Maize (corn)
1982,Barley,1300.0,307.7,1983,Oats
1982,Barley,1300.0,307.7,1983,"Other fruits, n.e.c."
1982,Barley,1300.0,307.7,1983,"Other vegetables, fresh n.e.c."
1982,Barley,1300.0,307.7,1983,"Peas, dry"
1982,Barley,1300.0,307.7,1983,Potatoes
1982,Barley,1300.0,307.7,1983,Sorghum
1982,Barley,1300.0,307.7,1983,Wheat
1982,"Beans, dry",13552.0,361.4,1983,Barley
1982,"Beans, dry",13552.0,361.4,1983,"Beans, dry"
1982,"Beans, dry",13552.0,361.4,1983,Maize (corn)
1982,"Beans, dry",13552.0,361.4,1983,Oats
1982,"Beans, dry",13552.0,361.4,1983,"Other fruits, n.e.c."
1982,"Beans, dry",13552.0,361.4,1983,"Other vegetables, fresh n.e.c."
1982,"Beans, dry",13552.0,361.4,1983,"Peas, dry"
